system_id	protein_symbol	swiss_prot_ac	tf_type	gene_symbol	entrez_gene_id	pathway
HsTF001173	G-protein-signaling modulator 2	P81274	beta-	GPSM2	29899	http://www.genome.jp/dbget-bin/www_bget?hsa:29899
HsTF001174	Growth factor receptor-bound protein 10	Q13322	beta-	GRB10	2887	http://www.genome.jp/dbget-bin/www_bget?hsa:2887
HsTF001175	Growth factor receptor-bound protein 14	Q14449	beta-	GRB14	2888	http://www.genome.jp/dbget-bin/www_bget?hsa:2888
HsTF001176	Growth factor receptor-bound protein 7	Q14451	beta-	GRB7	2886	http://www.genome.jp/dbget-bin/www_bget?hsa:2886
HsTF001177	Grainyhead-like protein 1 homolog	Q9NZI5	beta-	GRHL1	29841	http://www.genome.jp/dbget-bin/www_bget?hsa:29841
HsTF001178	Grainyhead-like protein 2 homolog	Q6ISB3	beta-	GRHL2	79977	http://www.genome.jp/dbget-bin/www_bget?hsa:79977
HsTF001179	Grainyhead-like protein 3 homolog	Q8TE85	beta-	GRHL3	57822	http://www.genome.jp/dbget-bin/www_bget?hsa:57822
HsTF001180	G-rich sequence factor 1	Q12849	beta-	GRSF1	2926	http://www.genome.jp/dbget-bin/www_bget?hsa:2926
HsTF001181	Glutamate-rich WD repeat-containing protein 1	Q9BQ67	beta-	GRWD1	83743	http://www.genome.jp/dbget-bin/www_bget?hsa:83743
HsTF001182	Homeobox protein goosecoid	P56915	Helix	GSC	145258	http://www.genome.jp/dbget-bin/www_bget?hsa:145258
HsTF001183	Homeobox protein goosecoid-2	O15499	Helix	GSC2	2928	http://www.genome.jp/dbget-bin/www_bget?hsa:2928
HsTF001184	Glutathione S-transferase A1	P08263	beta-	GSTA1	2938	http://www.genome.jp/dbget-bin/www_bget?hsa:2938
HsTF001185	Glutathione S-transferase A2	P09210	beta-	GSTA2	2939	http://www.genome.jp/dbget-bin/www_bget?hsa:2939
HsTF001186	Glutathione S-transferase A3	Q16772	beta-	GSTA3	2940	http://www.genome.jp/dbget-bin/www_bget?hsa:2940
HsTF001187	Glutathione S-transferase A4	O15217	beta-	GSTA4	2941	http://www.genome.jp/dbget-bin/www_bget?hsa:2941
HsTF001188	Glutathione S-transferase A5	Q7RTV2	beta-	GSTA5	221357	http://www.genome.jp/dbget-bin/www_bget?hsa:221357
HsTF001189	Glutathione S-transferase Mu 1	P09488	beta-	GSTM1	2944	http://www.genome.jp/dbget-bin/www_bget?hsa:2944
HsTF001190	Glutathione S-transferase Mu 2	P28161	beta-	GSTM2	2946	http://www.genome.jp/dbget-bin/www_bget?hsa:2946
HsTF001191	Glutathione S-transferase Mu 3	P21266	beta-	GSTM3	2947	http://www.genome.jp/dbget-bin/www_bget?hsa:2947
HsTF001192	Glutathione S-transferase Mu 4	Q03013	beta-	GSTM4	2948	http://www.genome.jp/dbget-bin/www_bget?hsa:2948
HsTF001193	Glutathione S-transferase Mu 5	P46439	beta-	GSTM5	2949	http://www.genome.jp/dbget-bin/www_bget?hsa:2949
HsTF001194	Glutathione transferase omega-1	P78417	beta-	GSTO1	9446	http://www.genome.jp/dbget-bin/www_bget?hsa:9446
HsTF001195	Glutathione transferase omega-2	Q9H4Y5	beta-	GSTO2	119391	http://www.genome.jp/dbget-bin/www_bget?hsa:119391
HsTF001196	Glutathione S-transferase P	P09211	beta-	GSTP1	2950	http://www.genome.jp/dbget-bin/www_bget?hsa:2950
HsTF001197	Glutathione S-transferase theta-1	P30711	beta-	GSTT1	2952	http://www.genome.jp/dbget-bin/www_bget?hsa:2952
HsTF001198	Glutathione S-transferase theta-2	P30712	beta-	GSTT2	2953	http://www.genome.jp/dbget-bin/www_bget?hsa:2953
HsTF001199	Maleylacetoacetate isomerase	O43708	beta-	GSTZ1	2954	http://www.genome.jp/dbget-bin/www_bget?hsa:2954
HsTF001200	GS homeobox 1	Q9H4S2	Helix	GSX1	219409	http://www.genome.jp/dbget-bin/www_bget?hsa:219409
HsTF001201	GS homeobox 2	Q9BZM3	Helix	GSX2	170825	http://www.genome.jp/dbget-bin/www_bget?hsa:170825
HsTF001202	Transcription initiation factor IIA subunit 1	P52655	beta-	GTF2A1	2957	http://www.genome.jp/dbget-bin/www_bget?hsa:2957
HsTF001203	TFIIA-alpha and beta-like factor	Q9UNN4	beta-	GTF2A1L	11036	http://www.genome.jp/dbget-bin/www_bget?hsa:11036
HsTF001204	Transcription initiation factor IIA gamma chain	P52657	beta-	GTF2A2	2958	http://www.genome.jp/dbget-bin/www_bget?hsa:2958
HsTF001205	Transcription initiation factor IIB	Q00403	beta-	GTF2B	2959	http://www.genome.jp/dbget-bin/www_bget?hsa:2959
HsTF001206	Transcription initiation factor IIE subunit alpha	P29083	beta-	GTF2E1	2960	http://www.genome.jp/dbget-bin/www_bget?hsa:2960
HsTF001207	Transcription initiation factor IIE subunit beta	P29084	Helix	GTF2E2	2961	http://www.genome.jp/dbget-bin/www_bget?hsa:2961
HsTF001208	Transcription initiation factor IIF subunit alpha	P35269	Helix	GTF2F1	2962	http://www.genome.jp/dbget-bin/www_bget?hsa:2962
HsTF001209	Transcription initiation factor IIF subunit beta	P13984	Helix	GTF2F2	2963	http://www.genome.jp/dbget-bin/www_bget?hsa:2963
HsTF001210	TFIIH basal transcription factor complex p62 subunit	P32780	beta-	GTF2H1	2965	http://www.genome.jp/dbget-bin/www_bget?hsa:2965
HsTF001211	TFIIH basal transcription factor complex p44 subunit	Q13888	Zinc-	GTF2H2	2966	http://www.genome.jp/dbget-bin/www_bget?hsa:2966
HsTF001212	General transcription factor II-I	P78347	beta-	GTF2I	2969	http://www.genome.jp/dbget-bin/www_bget?hsa:2969
HsTF001213	General transcription factor II-I repeat domain-containing protein 1	Q9UHL9	beta-	GTF2IRD1	9569	http://www.genome.jp/dbget-bin/www_bget?hsa:9569
HsTF001214	Transcription factor IIIA	Q92664	Zinc-	GTF3A	2971	http://www.genome.jp/dbget-bin/www_bget?hsa:2971
HsTF001215	General transcription factor 3C polypeptide 2	Q8WUA4	beta-	GTF3C2	2976	http://www.genome.jp/dbget-bin/www_bget?hsa:2976
HsTF001216	General transcription factor 3C polypeptide 3	Q9Y5Q9	beta-	GTF3C3	9330	http://www.genome.jp/dbget-bin/www_bget?hsa:9330
HsTF001217	Guanylin precursor	Q02747	beta-	GUCA2A	2980	http://www.genome.jp/dbget-bin/www_bget?hsa:2980
HsTF001218	PTB domain-containing engulfment adapter protein 1	Q9UBP9	beta-	GULP1	51454	http://www.genome.jp/dbget-bin/www_bget?hsa:51454
HsTF001219	GDNF-inducible zinc finger protein 1	Q9H116	Zinc-	GZF1	64412	http://www.genome.jp/dbget-bin/www_bget?hsa:64412
HsTF001220	Histone H1.0	P07305	Helix	H1F0	3005	http://www.genome.jp/dbget-bin/www_bget?hsa:3005
HsTF001221	Histone H1x	Q92522	Helix	H1FX	8971	http://www.genome.jp/dbget-bin/www_bget?hsa:8971
HsTF001222	Histone H2A-Bbd	P98176	beta-	H2AFB3	83740	http://www.genome.jp/dbget-bin/www_bget?hsa:83740
HsTF001223	Histone H2AV	Q71UI9	beta-	H2AFV	94239	http://www.genome.jp/dbget-bin/www_bget?hsa:94239
HsTF001224	Histone H2A.x	P16104	beta-	H2AFX	3014	http://www.genome.jp/dbget-bin/www_bget?hsa:3014
HsTF001225	Core histone macro-H2A.1	O75367	beta-	H2AFY	9555	http://www.genome.jp/dbget-bin/www_bget?hsa:9555
HsTF001226	Core histone macro-H2A.2	Q9P0M6	beta-	H2AFY2	55506	http://www.genome.jp/dbget-bin/www_bget?hsa:55506
HsTF001227	Histone H2A.Z	P0C0S5	beta-	H2AFZ	3015	http://www.genome.jp/dbget-bin/www_bget?hsa:3015
HsTF001228	Histone H2B type F-M	P0C1H6	beta-	H2BFM	286436	http://www.genome.jp/dbget-bin/www_bget?hsa:286436
HsTF001229	Histone H2B type F-S	P57053	beta-	H2BFS	54145	http://www.genome.jp/dbget-bin/www_bget?hsa:54145
HsTF001230	Histone H2B type W-T	Q7Z2G1	beta-	H2BFWT	158983	http://www.genome.jp/dbget-bin/www_bget?hsa:158983
HsTF001231	Histone H3.3	P84243	beta-	H3F3A	3020	http://www.genome.jp/dbget-bin/www_bget?hsa:3020
HsTF001232	E3 ubiquitin-protein ligase HACE1	Q8IYU2	beta-	HACE1	57531	http://www.genome.jp/dbget-bin/www_bget?hsa:57531
HsTF001233	Heart- and neural crest derivatives-expressed protein 1	O96004	Basic	HAND1	9421	http://www.genome.jp/dbget-bin/www_bget?hsa:9421
HsTF001234	Heart- and neural crest derivatives-expressed protein 2	P61296	Basic	HAND2	9464	http://www.genome.jp/dbget-bin/www_bget?hsa:9464
HsTF001235	HMG box-containing protein 1	O60381	beta-	HBP1	26959	http://www.genome.jp/dbget-bin/www_bget?hsa:26959
HsTF001236	Nuclear protein Hcc-1	P82979	beta-	HCC1	84324	http://www.genome.jp/dbget-bin/www_bget?hsa:84324
HsTF001237	Host cell factor	P51610	beta-	HCFC1	3054	http://www.genome.jp/dbget-bin/www_bget?hsa:3054
HsTF001238	Host cell factor 2	Q9Y5Z7	beta-	HCFC2	29915	http://www.genome.jp/dbget-bin/www_bget?hsa:29915
HsTF001239	Huntingtin	P42858	beta-	HD	3064	http://www.genome.jp/dbget-bin/www_bget?hsa:3064
HsTF001240	Hepatoma-derived growth factor	P51858	beta-	HDGF	3068	http://www.genome.jp/dbget-bin/www_bget?hsa:3068
HsTF001241	Hepatoma-derived growth factor-related protein 3	Q9Y3E1	beta-	HDGFRP3	50810	http://www.genome.jp/dbget-bin/www_bget?hsa:50810
HsTF001242	Vigilin	Q00341	beta-	HDLBP	3069	http://www.genome.jp/dbget-bin/www_bget?hsa:3069
HsTF001243	Highly divergent homeobox	Q7Z353	Helix	HDX	139324	http://www.genome.jp/dbget-bin/www_bget?hsa:139324
HsTF001244	HEAT repeat-containing protein 1	Q9H583	beta-	HEATR1	55127	http://www.genome.jp/dbget-bin/www_bget?hsa:55127
HsTF001245	HEAT repeat-containing protein 2	Q86Y56	beta-	HEATR2	54919	http://www.genome.jp/dbget-bin/www_bget?hsa:54919
HsTF001246	HEAT repeat-containing protein 3	Q7Z4Q2	beta-	HEATR3	55027	http://www.genome.jp/dbget-bin/www_bget?hsa:55027
HsTF001247	HEAT repeat-containing protein 4	Q86WZ0	beta-	HEATR4	399671	http://www.genome.jp/dbget-bin/www_bget?hsa:399671
HsTF001248	Lymphoid-specific helicase	Q9NRZ9	beta-	HELLS	3070	http://www.genome.jp/dbget-bin/www_bget?hsa:3070
HsTF001249	Probable helicase with zinc finger domain	P42694	beta-	HELZ	9931	http://www.genome.jp/dbget-bin/www_bget?hsa:9931
HsTF001250	Transcription factor HES-1	Q14469	Basic	HES1	3280	http://www.genome.jp/dbget-bin/www_bget?hsa:3280
HsTF001251	Transcription factor HES-2	Q9Y543	Basic	HES2	54626	http://www.genome.jp/dbget-bin/www_bget?hsa:54626
HsTF001252	Transcription factor HES-3	Q5TGS1	Basic	HES3	390992	http://www.genome.jp/dbget-bin/www_bget?hsa:390992
HsTF001253	Transcription factor HES-4	Q9HCC6	Basic	HES4	57801	http://www.genome.jp/dbget-bin/www_bget?hsa:57801
HsTF001254	Transcription factor HES-5	Q5TA89	Basic	HES5	388585	http://www.genome.jp/dbget-bin/www_bget?hsa:388585
HsTF001255	Transcription cofactor HES-6	Q96HZ4	Basic	HES6	55502	http://www.genome.jp/dbget-bin/www_bget?hsa:55502
HsTF001256	Transcription factor HES-7	Q9BYE0	Basic	HES7	84667	http://www.genome.jp/dbget-bin/www_bget?hsa:84667
HsTF001257	Homeobox expressed in ES cells 1	Q9UBX0	Helix	HESX1	8820	http://www.genome.jp/dbget-bin/www_bget?hsa:8820
HsTF001258	Hairy/enhancer-of-split related with YRPW motif protein 1	Q9Y5J3	Basic	HEY1	23462	http://www.genome.jp/dbget-bin/www_bget?hsa:23462
HsTF001259	Hairy/enhancer-of-split related with YRPW motif protein 2	Q9UBP5	Basic	HEY2	23493	http://www.genome.jp/dbget-bin/www_bget?hsa:23493
HsTF001260	Hairy/enhancer-of-split related with YRPW motif-like protein	Q9NQ87	Basic	HEYL	26508	http://www.genome.jp/dbget-bin/www_bget?hsa:26508
HsTF001261	Hepatocyte growth factor-regulated tyrosine kinase substrate	O14964	unknown	HGS	9146	http://www.genome.jp/dbget-bin/www_bget?hsa:9146
HsTF001262	Homeobox protein PRH	Q03014	Helix	HHEX	3087	http://www.genome.jp/dbget-bin/www_bget?hsa:3087
HsTF001263	Hypermethylated in cancer 1 protein	Q14526	Zinc-	HIC1	3090	http://www.genome.jp/dbget-bin/www_bget?hsa:3090
HsTF001264	Hypermethylated in cancer 2 protein	Q96JB3	Zinc-	HIC2	23119	http://www.genome.jp/dbget-bin/www_bget?hsa:23119
HsTF001265	Hypoxia-inducible factor 1 alpha	Q16665	Basic	HIF1A	3091	http://www.genome.jp/dbget-bin/www_bget?hsa:3091
HsTF001266	Hypoxia-inducible factor 3 alpha	Q9Y2N7	Basic	HIF3A	64344	http://www.genome.jp/dbget-bin/www_bget?hsa:64344
HsTF001267	Spermatid-specific linker histone H1-like protein	P60008	Helix	HILS1	373861	http://www.genome.jp/dbget-bin/www_bget?hsa:373861
HsTF001268	Protein HIRA	P54198	beta-	HIRA	7290	http://www.genome.jp/dbget-bin/www_bget?hsa:7290
HsTF001269	Histone H1.1	Q02539	Helix	HIST1H1A	3024	http://www.genome.jp/dbget-bin/www_bget?hsa:3024
HsTF001270	Histone H1.5	P16401	Helix	HIST1H1B	3009	http://www.genome.jp/dbget-bin/www_bget?hsa:3009
HsTF001271	Histone H1.2	P16403	Helix	HIST1H1C	3006	http://www.genome.jp/dbget-bin/www_bget?hsa:3006
HsTF001272	Histone H1.3	P16402	Helix	HIST1H1D	3007	http://www.genome.jp/dbget-bin/www_bget?hsa:3007
HsTF001273	Histone H1.4	P10412	Helix	HIST1H1E	3008	http://www.genome.jp/dbget-bin/www_bget?hsa:3008
HsTF001274	Histone H1t	P22492	Helix	HIST1H1T	3010	http://www.genome.jp/dbget-bin/www_bget?hsa:3010
HsTF001275	Histone H2A type 1-A	Q96QV6	beta-	HIST1H2AA	221613	http://www.genome.jp/dbget-bin/www_bget?hsa:221613
HsTF001276	Histone H2A type 1-B	P04908	beta-	HIST1H2AB	3012	http://www.genome.jp/dbget-bin/www_bget?hsa:3012
HsTF001277	Histone H2A type 1-C	Q93077	beta-	HIST1H2AC	8334	http://www.genome.jp/dbget-bin/www_bget?hsa:8334
HsTF001278	Histone H2A type 1-D	P20671	beta-	HIST1H2AD	3013	http://www.genome.jp/dbget-bin/www_bget?hsa:3013
HsTF001279	Histone H2A type 1-E	P28001	beta-	HIST1H2AE	3012	http://www.genome.jp/dbget-bin/www_bget?hsa:3012
HsTF001280	Histone H2A type 1	P0C0S8	beta-	HIST1H2AG	8329	http://www.genome.jp/dbget-bin/www_bget?hsa:8329
HsTF001281	Histone H2A type 1-H	Q96KK5	beta-	HIST1H2AH	85235	http://www.genome.jp/dbget-bin/www_bget?hsa:85235
HsTF001282	Histone H2A type 1-J	Q99878	beta-	HIST1H2AJ	8330	http://www.genome.jp/dbget-bin/www_bget?hsa:8330
HsTF001283	Histone H2B type 1-A	Q96A08	beta-	HIST1H2BA	255626	http://www.genome.jp/dbget-bin/www_bget?hsa:255626
HsTF001284	Histone H2B type 1-B	P33778	beta-	HIST1H2BB	3018	http://www.genome.jp/dbget-bin/www_bget?hsa:3018
HsTF001285	Histone H2B type 1-C/E/F/G/I	P62807	beta-	HIST1H2BC	3017	http://www.genome.jp/dbget-bin/www_bget?hsa:3017
HsTF001286	Histone H2B type 1-D	P58876	beta-	HIST1H2BD	3017	http://www.genome.jp/dbget-bin/www_bget?hsa:3017
HsTF001287	Histone H2B type 1-H	Q93079	beta-	HIST1H2BH	8345	http://www.genome.jp/dbget-bin/www_bget?hsa:8345
HsTF001288	Histone H2B type 1-J	P06899	beta-	HIST1H2BJ	8970	http://www.genome.jp/dbget-bin/www_bget?hsa:8970
HsTF001289	Histone H2B type 1-K	O60814	beta-	HIST1H2BK	85236	http://www.genome.jp/dbget-bin/www_bget?hsa:85236
HsTF001290	Histone H2B type 1-L	Q99880	beta-	HIST1H2BL	8340	http://www.genome.jp/dbget-bin/www_bget?hsa:8340
HsTF001291	Histone H2B type 1-M	Q99879	beta-	HIST1H2BM	8342	http://www.genome.jp/dbget-bin/www_bget?hsa:8342
HsTF001292	Histone H2B type 1-N	Q99877	beta-	HIST1H2BN	8341	http://www.genome.jp/dbget-bin/www_bget?hsa:8341
HsTF001293	Histone H2B type 1-O	P23527	beta-	HIST1H2BO	8344	http://www.genome.jp/dbget-bin/www_bget?hsa:8344
HsTF001294	Histone H3.1	P68431	beta-	HIST1H3A	8341	http://www.genome.jp/dbget-bin/www_bget?hsa:8341
HsTF001295	Histone H4	P62805	beta-	HIST1H4A	8294	http://www.genome.jp/dbget-bin/www_bget?hsa:8294
HsTF001296	Histone H2A type 2-A	Q6FI13	beta-	HIST2H2AA3	8337	http://www.genome.jp/dbget-bin/www_bget?hsa:8337
HsTF001297	Histone H2A type 2-B	Q8IUE6	beta-	HIST2H2AB	317772	http://www.genome.jp/dbget-bin/www_bget?hsa:317772
HsTF001298	Histone H2A type 2-C	Q16777	beta-	HIST2H2AC	8338	http://www.genome.jp/dbget-bin/www_bget?hsa:8338
HsTF001299	Histone H2B type 2-C	Q6DN03	beta-	HIST2H2BC	337873	http://www.genome.jp/dbget-bin/www_bget?hsa:337873
HsTF001300	Histone H2B type 2-D	Q6DRA6	beta-	HIST2H2BD	337873	http://www.genome.jp/dbget-bin/www_bget?hsa:337873
HsTF001301	Histone H2B type 2-E	Q16778	beta-	HIST2H2BE	8349	http://www.genome.jp/dbget-bin/www_bget?hsa:8349
HsTF001302	Histone H2B type 2-F	Q5QNW6	beta-	HIST2H2BF	440689	http://www.genome.jp/dbget-bin/www_bget?hsa:440689
HsTF001303	Histone H3.2	Q71DI3	beta-	HIST2H3A	126961	http://www.genome.jp/dbget-bin/www_bget?hsa:126961
HsTF001304	Histone H2A type 3	Q7L7L0	beta-	HIST3H2A	92815	http://www.genome.jp/dbget-bin/www_bget?hsa:92815
HsTF001305	Histone H2B type 3-B	Q8N257	beta-	HIST3H2BB	128312	http://www.genome.jp/dbget-bin/www_bget?hsa:128312
HsTF001306	Histone H3.1t	Q16695	beta-	HIST3H3	8290	http://www.genome.jp/dbget-bin/www_bget?hsa:8290
HsTF001307	Zinc finger protein 40	P15822	Zinc-	HIVEP1	3096	http://www.genome.jp/dbget-bin/www_bget?hsa:3096
HsTF001308	Human immunodeficiency virus type I enhancer-binding protein 2	P31629	Zinc-	HIVEP2	3097	http://www.genome.jp/dbget-bin/www_bget?hsa:3097
HsTF001309	Krueppel-related zinc finger protein 1	P10072	Zinc-	HKR1	284459	http://www.genome.jp/dbget-bin/www_bget?hsa:284459
HsTF001310	Hepatic leukemia factor	Q16534	Basic	HLF	3131	http://www.genome.jp/dbget-bin/www_bget?hsa:3131
HsTF001311	Helicase-like transcription factor	Q14527	beta-	HLTF	6596	http://www.genome.jp/dbget-bin/www_bget?hsa:6596
HsTF001312	Homeobox protein HLX1	Q14774	Helix	HLX1	3142	http://www.genome.jp/dbget-bin/www_bget?hsa:3142
HsTF001313	Homeobox-containing protein 1	Q6NT76	Helix	HMBOX1	79618	http://www.genome.jp/dbget-bin/www_bget?hsa:79618
HsTF001314	High mobility group protein 1-like 10	Q9UGV6	beta-	HMG1L10	27126	http://www.genome.jp/dbget-bin/www_bget?hsa:27126
HsTF001315	High mobility group protein 20A	Q9NP66	beta-	HMG20A	10363	http://www.genome.jp/dbget-bin/www_bget?hsa:10363
HsTF001316	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-relate	Q9P0W2	beta-	HMG20B	10362	http://www.genome.jp/dbget-bin/www_bget?hsa:10362
HsTF001317	High mobility group protein 2-like 1	Q9UGU5	beta-	HMG2L1	10042	http://www.genome.jp/dbget-bin/www_bget?hsa:10042
HsTF001318	High mobility group protein B3-like	Q3SYE8	beta-	HMG4L	128872	http://www.genome.jp/dbget-bin/www_bget?hsa:128872
HsTF001319	High mobility group protein HMG-I/HMG-Y	P17096	beta-	HMGA1	3159	http://www.genome.jp/dbget-bin/www_bget?hsa:3159
HsTF001320	High mobility group protein HMGI-C	P52926	beta-	HMGA2	8091	http://www.genome.jp/dbget-bin/www_bget?hsa:8091
HsTF001321	High mobility group protein B1	P09429	beta-	HMGB1	3146	http://www.genome.jp/dbget-bin/www_bget?hsa:3146
HsTF001322	High mobility group protein B2	P26583	beta-	HMGB2	3148	http://www.genome.jp/dbget-bin/www_bget?hsa:3148
HsTF001323	High mobility group protein B3	O15347	beta-	HMGB3	3149	http://www.genome.jp/dbget-bin/www_bget?hsa:3149
HsTF001324	High mobility group protein B4	Q8WW32	beta-	HMGB4	127540	http://www.genome.jp/dbget-bin/www_bget?hsa:127540
HsTF001325	Homeobox protein HMX1	Q9NP08	Helix	HMX1	3166	http://www.genome.jp/dbget-bin/www_bget?hsa:3166
HsTF001326	Homeobox protein HMX2	A2RU54	Helix	HMX2	3167	http://www.genome.jp/dbget-bin/www_bget?hsa:3167
HsTF001327	Hepatocyte nuclear factor 4-alpha	P41235	Zinc-	HNF4A	3172	http://www.genome.jp/dbget-bin/www_bget?hsa:3172
HsTF001328	Hepatocyte nuclear factor 4-gamma	Q14541	Zinc-	HNF4G	3174	http://www.genome.jp/dbget-bin/www_bget?hsa:3174
HsTF001329	Heterogeneous nuclear ribonucleoprotein A0	Q13151	beta-	HNRPA0	10949	http://www.genome.jp/dbget-bin/www_bget?hsa:10949
HsTF001330	Heterogeneous nuclear ribonucleoprotein A1	P09651	beta-	HNRPA1	3178	http://www.genome.jp/dbget-bin/www_bget?hsa:3178
HsTF001331	Heterogeneous nuclear ribonucleoproteins A2/B1	P22626	beta-	HNRPA2B1	3181	http://www.genome.jp/dbget-bin/www_bget?hsa:3181
HsTF001332	Heterogeneous nuclear ribonucleoprotein A3	P51991	beta-	HNRPA3	220988	http://www.genome.jp/dbget-bin/www_bget?hsa:220988
HsTF001333	Heterogeneous nuclear ribonucleoprotein A/B	Q99729	beta-	HNRPAB	3182	http://www.genome.jp/dbget-bin/www_bget?hsa:3182
HsTF001334	Heterogeneous nuclear ribonucleoproteins C1/C2	P07910	beta-	HNRPC	3183	http://www.genome.jp/dbget-bin/www_bget?hsa:3183
HsTF001335	Heterogeneous nuclear ribonucleoprotein C-like 1	O60812	beta-	HNRPCL1	343069	http://www.genome.jp/dbget-bin/www_bget?hsa:343069
HsTF001336	Heterogeneous nuclear ribonucleoprotein D0	Q14103	beta-	HNRPD	3184	http://www.genome.jp/dbget-bin/www_bget?hsa:3184
HsTF001337	Heterogeneous nuclear ribonucleoprotein D-like	O14979	beta-	HNRPDL	9987	http://www.genome.jp/dbget-bin/www_bget?hsa:9987
HsTF001338	Heterogeneous nuclear ribonucleoprotein F	P52597	beta-	HNRPF	3185	http://www.genome.jp/dbget-bin/www_bget?hsa:3185
HsTF001339	Heterogeneous nuclear ribonucleoprotein H	P31943	beta-	HNRPH1	3187	http://www.genome.jp/dbget-bin/www_bget?hsa:3187
HsTF001340	Heterogeneous nuclear ribonucleoprotein H2	P55795	beta-	HNRPH2	3188	http://www.genome.jp/dbget-bin/www_bget?hsa:3188
HsTF001341	Heterogeneous nuclear ribonucleoprotein H3	P31942	beta-	HNRPH3	3189	http://www.genome.jp/dbget-bin/www_bget?hsa:3189
HsTF001342	Heterogeneous nuclear ribonucleoprotein K	P61978	beta-	HNRPK	3190	http://www.genome.jp/dbget-bin/www_bget?hsa:3190
HsTF001343	Heterogeneous nuclear ribonucleoprotein L	P14866	beta-	HNRPL	3191	http://www.genome.jp/dbget-bin/www_bget?hsa:3191
HsTF001344	Heterogeneous nuclear ribonucleoprotein L-like	Q8WVV9	beta-	HNRPLL	92906	http://www.genome.jp/dbget-bin/www_bget?hsa:92906
HsTF001345	Heterogeneous nuclear ribonucleoprotein M	P52272	beta-	HNRPM	4670	http://www.genome.jp/dbget-bin/www_bget?hsa:4670
HsTF001346	Heterogeneous nuclear ribonucleoprotein R	O43390	beta-	HNRPR	10236	http://www.genome.jp/dbget-bin/www_bget?hsa:10236
HsTF001347	Homer protein homolog 1	Q86YM7	beta-	HOMER1	9456	http://www.genome.jp/dbget-bin/www_bget?hsa:9456
HsTF001348	Homer protein homolog 2	Q9NSB8	beta-	HOMER2	9455	http://www.genome.jp/dbget-bin/www_bget?hsa:9455
HsTF001349	Homer protein homolog 3	Q9NSC5	beta-	HOMER3	9454	http://www.genome.jp/dbget-bin/www_bget?hsa:9454
HsTF001350	Homeobox and leucine zipper protein Homez	Q8IX15	Helix	HOMEZ	57594	http://www.genome.jp/dbget-bin/www_bget?hsa:57594
HsTF001351	Homeodomain-only protein	Q9BPY8	Helix	HOPX	84525	http://www.genome.jp/dbget-bin/www_bget?hsa:84525
HsTF001352	Homeobox protein Hox-A1	P49639	Helix	HOXA1	3198	http://www.genome.jp/dbget-bin/www_bget?hsa:3198
